,nome-geografico,match,name,nome-vide,vide_type,lookup,faculdade,nome-pai,uc-entrada,match_error,match_obs
281299,Lagos,,José António Ferreira Brahelmy,Ferreira,cut,José António Ferreira,,,0000-00-00,False,
311221,Taveiro,,José António de Figueiredo e Sousa,Figueiredo,cut,José António de Figueiredo,,Teotónio Valério de Figueiredo,0000-00-00,False,
215037,Rebordães,,José António de Freitas Sampaio,Freitas,cut,José António de Freitas,,,0000-00-00,False,
215037,São Tiago,,José António de Freitas Sampaio,Freitas,cut,José António de Freitas,,,0000-00-00,False,
172387,Lisboa,,José António Galdino,e Silva,add,José António Galdino e Silva,Leis,Manuel Jorge Coutinho,1731-12-01,False,
227752,Lisboa,,José António Gualdino e Silva,Gualdino,cut,José António Gualdino,,,0000-00-00,False,
269130,Santarém,,José António Machado de Aguiar,Machado,cut,José António Machado,Cânones,António Machado,0000-00-00,False,
293450,Bragança,,José António de Novais da Costa,José António de Novais da Costa e Sá,rep,José António de Novais da Costa e Sá,,Miguel de Novais da Costa,0000-00-00,False,
213051,Mansores,,José António Nunes Saldanha,Silva,add,José António Nunes Saldanha Silva,,,0000-00-00,False,
292186,Elvas,,"José António Pereira Ortegas, Malaveres",,novid,"José António Pereira Ortegas, Malaveres",Leis,João Marques,0000-00-00,False,
232478,Ponte de Lima,,José António Pinto Soares,José Pinto Soares,rep,José Pinto Soares,,,0000-00-00,False,
288709,Lousã,,José António Quaresma de Carvalho,Vasconcelos,add,José António Quaresma de Carvalho Vasconcelos,Leis,António Quaresma Lopes,0000-00-00,False,
194167,Guarda,,José António de Sampaio Coelho,José António de Sampaio Coelhou e Sousa,rep,José António de Sampaio Coelhou e Sousa,,,0000-00-00,False,
163879,Tentúgal,,José António dos Santos Franco,Santos,cut,José António dos Santos,,,0000-00-00,False,
219916,Turcifal,,José António dos Santos,Franco,add,José António dos Santos Franco,Cânones,,1764-10-01,False,
271885,Baía,,José António Sepúlveda Gomes de Araújo,José António Sepulveda,rep,José António Sepulveda,Leis,Faustino Gomes de Araújo,0000-00-00,False,
271885,Brasil,,José António Sepúlveda Gomes de Araújo,José António Sepulveda,rep,José António Sepulveda,Leis,Faustino Gomes de Araújo,0000-00-00,False,
292811,,,José António da Silva Pereira,Vasconcelos,add,José António da Silva Pereira Vasconcelos,,,0000-00-00,False,
217873,Lobão,,José António da Silva Vieira,José António da Silva,cut,José António da Silva,Cânones,,1756-10-01,False,
227702,,,José António da Silva,José António da Silva Vieira,rep,José António da Silva Vieira,,,0000-00-00,False,
285354,Barba,,José António Soares Pinto Mascarenhas,José Soares Pinto Mascarenhas de Gouveia,rep,José Soares Pinto Mascarenhas de Gouveia,,,0000-00-00,False,
285354,Viseu,,José António Soares Pinto Mascarenhas,José Soares Pinto Mascarenhas de Gouveia,rep,José Soares Pinto Mascarenhas de Gouveia,,,0000-00-00,False,
311888,Lamego,,José António de Sousa Faria Teixeira,Faria,cut,José António de Sousa Faria,,,0000-00-00,False,
311888,Oliveira,,José António de Sousa Faria Teixeira,Faria,cut,José António de Sousa Faria,,,0000-00-00,False,
195620,Almada,,José António Xavier,Coutinho,add,José António Xavier Coutinho,,,0000-00-00,False,
146841,Reveles,,José António,da Costa e Sequeira,add,José António da Costa e Sequeira,Cânones,,1737-10-01,False,
222868,,,José António da Costa e Sequeira,José António,cut,José António,,,0000-00-00,False,
146823,Bornes,,José António,José António Machado,rep,José António Machado,,,0000-00-00,False,
146847,Vila Pouca de Aguiar,,José António,de Sousa Pereira,add,José António de Sousa Pereira,,António de Sousa Pereira,0000-00-00,False,
271650,,,José da Apresentação,Meireles,add,José da Apresentação Meireles,,,0000-00-00,False,
289074,Porto,,José de Araújo Noronha,José de Araújo Noronha Araújo,rep,José de Araújo Noronha Araújo,Cânones,João de Araújo,1774-07-13,False,
182312,Coimbra,,José de Araújo Madaíl,Araújo,cut,José de Araújo,,,0000-00-00,False,
164358,Lisboa,,José Atanásio Duarte,José Atanásio Duarte da Silva,rep,José Atanásio Duarte da Silva,,,0000-00-00,False,
270876,Tamengos,,José Cabral Correia do Amaral,José Augusto Cabral Correia do Amaral,rep,José Augusto Cabral Correia do Amaral,Direito,Joaquim Maria do Amaral Cardoso,1870-06-01,False,
270873,Viseu,,José Augusto Cardoso do Amaral,Seixas,add,José Augusto Cardoso do Amaral Seixas,,,0000-00-00,False,
292546,Lisboa,,José Augusto Pereira Palha,José Augusto Pereira Palha de Faria Guião,rep,José Augusto Pereira Palha de Faria Guião,,José Pereira Palha de Faria Guião,0000-00-00,False,
189718,Ferreirim,,José de Azevedo e Castro Castelo Branco,Castro,cut,José de Azevedo e Castro,,,0000-00-00,False,
277773,Guimarães,,José Barreto Ferraz,Vasconcelos,add,José Barreto Ferraz Vasconcelos,,,0000-00-00,False,
277610,Coimbra,,José de Barros Lima de Azevedo Araújo e Gama,José de Barros Lima de Azevedo,cut,José de Barros Lima de Azevedo,,,0000-00-00,False,
283490,Coimbra,,José de Barros Lima,Azevedo,add,José de Barros Lima Azevedo,,,0000-00-00,False,
141931,Lisboa,,José de Barros de Alarcão,Barros,cut,José de Barros,Cânones,Francisco de Barros,1664-10-29,False,
189727,Lisboa,,José de Barros Castelo Branco,Barros,cut,José de Barros,Cânones,Francisco Coelho de Gouveia,1702-06-26,False,
194174,Lisboa,,José de Barros Coelho,Barros,cut,José de Barros,Cânones,,1702-10-01,False,
194175,Pombal,,José de Barros Coelho,Barros,cut,José de Barros,,Bento Gomes,0000-00-00,False,
152250,Murça,,José Barroso,Sousa,add,José Barroso Sousa,Cursos jurídicos (Cânones ou Leis),,1696-02-01,False,
273597,Lisboa,,José Bartolomeu,,novid,José Bartolomeu,,,0000-00-00,False,
182928,Seia,,José de Basto e Magalhães,José de Basto de Figueiredo,rep,José de Basto de Figueiredo,,,0000-00-00,False,
152092,Lisboa,,José de Basto,de Torres,add,José de Basto de Torres,,,0000-00-00,False,
204564,Lisboa,,José de Bastos de Torres,Bastos,cut,José de Bastos,Cânones,Luís Gomes de Bastos,1661-10-15,False,
175757,Aljubarrota,,João Batista de Oliveira,José Batista de Oliveira Baeina,rep+,José Batista de Oliveira Baeina,Cânones,,1726-10-01,False,
284467,Barcelos,,José Bento de Azevedo Maciel,Azevedo,cut,José Bento de Azevedo,Leis,Manuel de Azevedo Ferreira,1770-06-07,False,
274424,Viana do Castelo,,José Bento Machado de Araújo Caldas,Araújo,cut,José Bento Machado de Araújo,,,0000-00-00,False,
292822,,,José Bento das Neves Alves Pereira,Neves,cut,José Bento das Neves,,,0000-00-00,False,
194176,Macieira de Cambra,,José Bento da Rocha Tavares Coelho,Rocha,cut,José Bento da Rocha,,,0000-00-00,False,
176828,Peso da Régua,,José Bernardes Osório,José Bernardes de Sous,rep,José Bernardes de Sous,Cânones,Manuel da Fonseca Osório,1759-10-26,False,
239072,Peso do Régua,,José Bernardes de Sousa,José Bernardes Osório,rep,José Bernardes Osório,,,0000-00-00,False,
185487,Cabananas,,José Luís Bernardes,José Bernardes,rep,José Bernardes,,,0000-00-00,False,
227808,Oliveira de Azeméis,,José Bernardino e Azevedo da Silva,José Bernardino de Azevedo,rep,José Bernardino de Azevedo,,,0000-00-00,False,
294036,Mondim,,José Bernardino de Sequeira Pimenta Moura Coutinho,José Bernardino de Sequeira Pimenta,cut,José Bernardino de Sequeira Pimenta,,,0000-00-00,False,
285534,Lisboa,,José Bernardino de Sousa e Matos,Sousa,cut,José Bernardino de Sousa,Cânones,Luís de Sousa da Costa,0000-00-00,False,
268891,Mogadouro,,José Bernardino Teixeira de Abreu,Teixeira,cut,José Bernardino Teixeira,,,0000-00-00,False,
185537,Bitarães,,José Bernardino,José Bernardino de Sousa Rocha Barbosa,rep,José Bernardino de Sousa Rocha Barbosa,,,0000-00-00,False,
280684,Vila Real,,José Bernardino,Taveiro de Macedo,add,José Bernardino Taveiro de Macedo,Cânones,João Rodrigues de Seixas,1751-04-20,False,
295814,Mondim de Basto,,José Bernardo de Azevedo Freire de São Tiago,José Bernardo de Azevedo,cut,José Bernardo de Azevedo,,,0000-00-00,False,
295877,,,José de São Bernardo,José Bernardo de Azevedo,rep,José Bernardo de Azevedo,,,0000-00-00,False,
201022,Coimbra,,José Bernardo Teixeira,José Bernardo Correia,rep,José Bernardo Correia,,,0000-00-00,False,
285359,,,José Bernardo da Gama Mascarenhas,Gama,cut,José Bernardo da Gama,,,0000-00-00,False,
182000,,,José Bernardo Machado,,novid,José Bernardo Machado,,,0000-00-00,False,
316219,Nabainhos,,José Bernardo de Vasconcelos,Corte Real,add,José Bernardo de Vasconcelos Corte Real,Leis,Paulo Alberto Homem da Cunha,0000-00-00,False,
309355,Brasil,,José Bonifácio de Andrade e Silva,José Bonifácio de Andrade,cut,José Bonifácio de Andrade,,,0000-00-00,False,
309355,Santos,,José Bonifácio de Andrade e Silva,José Bonifácio de Andrade,cut,José Bonifácio de Andrade,,,0000-00-00,False,
149429,Entre Ambos-os-Rios,,José Borges de Azevedo,Borges,cut,José Borges,,,0000-00-00,False,
151159,Baía,,José Borges Barreiros,Borges,cut,José Borges,,,0000-00-00,False,
151159,Brasil,,José Borges Barreiros,Borges,cut,José Borges,,,0000-00-00,False,
186243,Baía,,José Borges,Barros,add,José Borges Barros,,João Barros,0000-00-00,False,
290925,Tavira,,José Caetano de Andrade e Castro,Andrade,cut,José Caetano de Andrade,,José Caetano de Andrade,0000-00-00,False,
211252,Buarcos,,José Caetano Carvalho Anes Curado,Carvalho,cut,José Caetano Carvalho,,,0000-00-00,False,
294850,Buarcos,,José Caetano de Carvalho Anes e Curado,Carvalho,cut,José Caetano de Carvalho,,Rodrigo Anes Curado,0000-00-00,False,
192105,Póvoa de Lanhosos,,José Caetano Gonçalves de Cerqueira,José Caetano de Cerqueira,rep,José Caetano de Cerqueira,,,0000-00-00,False,
192105,Rendufe,,José Caetano Gonçalves de Cerqueira,José Caetano de Cerqueira,rep,José Caetano de Cerqueira,,,0000-00-00,False,
284468,Viana,,José Caetano da Cunha Maciel,Cunha,cut,José Caetano da Cunha,Leis,Manuel de Araújo da Cunha,0000-00-00,False,
280414,Porto,,José Caetano da Fonseca,Machado Correia,add,José Caetano da Fonseca Machado Correia,Cânones,Matias da Fonseca Correia,0000-00-00,False,
292835,Luzim,,José Caetano de Freitas Pereira,Freitas,cut,José Caetano de Freitas,Cânones,Manuel de Seabra,0000-00-00,False,
188612,Lisboa,,José Caetano Jerónimo de Brito,José Caetano Jerónimo,cut,José Caetano Jerónimo,,,0000-00-00,False,
227846,Torres Novas,,José Caetano da Mota e Silva,Marcos,add,José Caetano da Mota e Silva Marcos,,,0000-00-00,False,
184785,Torres Novas,,José Caetano da Mota e Silva Marecos,Silva,cut,José Caetano da Mota e Silva,,,0000-00-00,False,
249895,Gouveia,,José Caetano de Moura Portugal,José de Moura,rep,José de Moura,,,0000-00-00,False,
227858,Ilha da Madeira,,José Caetano Ribeiro da Silva,Ribeiro,cut,José Caetano Ribeiro,,,0000-00-00,False,
254058,Viseu,,José Caetano da Silva Loureiro,da Silva,cut,José Caetano da Silva,,,0000-00-00,False,
210470,Oliveira de Azeméis,,José Caetano Soares de Vasconcelos,Soares,cut,José Caetano Soares,,,0000-00-00,False,
308346,Águeda,,José Caldeira Pinto,Leitão,add,José Caldeira Pinto Leitão,,,0000-00-00,False,
132712,Ferreira do Alentejo,,José Cardeira,Ferreira,add,José Cardeira Ferreira,Cânones,,1649-10-07,False,
132712,Ferreira do Alentejo,,José Cardeira,Ferreira,add,José Cardeira Ferreira,Leis,,1649-10-07,False,
246759,,,José Cardeira Ferreira,Cardeira,cut,José Cardeira,Leis,,0000-00-00,False,
281272,Porto,,José Cardoso Braga,Santos,add,José Cardoso Braga Santos,,,0000-00-00,False,
172434,Beja,,José de Nossa Senhora da Palma,José Cardoso Pereira de Melo,rep,José Cardoso Pereira de Melo,Matemática,,1795-10-06,False,
272433,Barrô,,José Cardoso Taveira Pinto de Azevedo,Taveira,cut,José Cardoso Taveira,,,0000-00-00,False,
272433,Lamego,,José Cardoso Taveira Pinto de Azevedo,Taveira,cut,José Cardoso Taveira,,,0000-00-00,False,
135317,Degracias,,José Cardoso,Azevedo,add,José Cardoso Azevedo,Cânones,,1690-10-26,False,
251287,Lisboa,,José Carlos de Morais,,novid,José Carlos de Morais,Cursos jurídicos (Cânones ou Leis),,0000-00-00,False,
317132,Baía,,José Carlos Pereira de Almeida Torres,José Carlos Pereira,cut,José Carlos Pereira,,,0000-00-00,False,
317132,Brasil,,José Carlos Pereira de Almeida Torres,José Carlos Pereira,cut,José Carlos Pereira,,,0000-00-00,False,
318945,Provesende,,José Carlos da Rocha,Azevedo,add,José Carlos da Rocha Azevedo,Cânones,João da Rocha Carneiro,0000-00-00,False,
293473,Oliveira do Douro,,José Carlos de Serpa Pinto e Costa,Serpa Pinto,cut,José Carlos de Serpa Pinto,,José Carlos de Serpa Pinto,0000-00-00,False,
272208,Melo,,José Carlos da Silva e Azeredo,Silva,cut,José Carlos da Silva,Cânones,Carlos António Azeredo,0000-00-00,False,
292565,Grajal,,José Carlos Zuzarte de Barros Corte Real,José Carlos Zuzarte,cut,José Carlos Zuzarte,,,0000-00-00,False,
292565,Trancoso,,José Carlos Zuzarte de Barros Corte Real,José Carlos Zuzarte,cut,José Carlos Zuzarte,,,0000-00-00,False,
138347,Lisboa,,José Carlos,Fanteria,add,José Carlos Fanteria,Cânones,António de Bastos,1665-10-15,False,
195126,Coimbra,,José Carneiro Coimbra,Carneiro,cut,José Carneiro,,,0000-00-00,False,
191834,Buarcos,,José de Ceia,Carvalho,add,José de Ceia Carvalho,Cânones,Manuel Francisco de Lei,1720-10-01,False,
210484,Amarante,,José Cerqueira Mendes e Vasconcelos,José Cerqueira Mendes,cut,José Cerqueira Mendes,Cânones,,0000-00-00,False,
296602,Torres Novas,,José Chacim Pimenta,José Chacim Pimenta de Avelar e Costa,rep,José Chacim Pimenta de Avelar e Costa,,João António Correia Girão,0000-00-00,False,
192469,,,José das Chagas,,novid,José das Chagas,Teologia,,0000-00-00,False,
194132,Coimbra,,José Coelho,da Fonseca,add,José Coelho da Fonseca,,,0000-00-00,False,
195398,Tagarro,,José Nicolau de Carvalho Colaço,José Colaço,rep,José Colaço,,,0000-00-00,False,
143591,São Pedro do Sul,,José Correia de Lacerda de Vasconcelos e Almeida,Lacerda,cut,José Correia de Lacerda,,,0000-00-00,False,
285037,Sabrosa,,José Correia Marinho,Rocha,add,José Correia Marinho Rocha,,,0000-00-00,False,
197558,Lisboa,,José Correia,Abreu,add,José Correia Abreu,,,0000-00-00,False,
212097,Lisboa,,José da Costa Carneiro de Sá,Carneiro,cut,José da Costa Carneiro,,,0000-00-00,False,
204575,Setúbal,,José da Costa Guimarães Torres,José da Costa Guimarães,cut,José da Costa Guimarães,,,0000-00-00,False,
236504,Santarém,,José Pereira,José da Costa Pereira,rep,José da Costa Pereira,,António Garcia,0000-00-00,False,
309380,Alentejo,,José da Costa Pimenta da Silva,José da Silva Pimenta da Costa,rep,José da Silva Pimenta da Costa,,,0000-00-00,False,
309380,Cercal,,José da Costa Pimenta da Silva,José da Silva Pimenta da Costa,rep,José da Silva Pimenta da Costa,,,0000-00-00,False,
249639,São  Martinho do Campo,,José da Costa Pontes,Andrade,add,José da Costa Pontes Andrade,Cânones,,1746-10-01,False,
277147,Reveles,,José da Costa Sequeira e Faria,Castelo Branco,add,José da Costa Sequeira e Faria Castelo Branco,Leis,José António da Costa e Sequeira,0000-00-00,False,
202326,Castelo Branco,,José da Costa,Alvarenga,add,José da Costa Alvarenga,Cânones,Manuel da Costa Alvarenga,0000-00-00,False,
187700,Travanca,,José da Costa Brandão,Costa,cut,José da Costa,,Domingos Alves,0000-00-00,False,
202328,Coimbra,,José da Costa,Coelho,add,José da Costa Coelho,Cânones,,1717-10-22,False,
202329,Coimbra,,José da Costa,Coelho,add,José da Costa Coelho,Cânones,André Rodrigues,1642-10-14,False,
202329,Coimbra,,José da Costa,Coelho,add,José da Costa Coelho,Leis,André Rodrigues,1642-10-14,False,
194182,,,José da Costa Coelho,da Costa,cut,José da Costa,,,0000-00-00,False,
206870,Castelo Branco,,José do Couto,Sequeira,add,José do Couto Sequeira,Cânones,,1695-10-01,False,
206870,Castelo Branco,,José do Couto,Sequeira,add,José do Couto Sequeira,Leis,,1695-10-01,False,
208208,Vieira,,José da Cruz,Barbosa,add,José da Cruz Barbosa,,António Vaz da Cruz,0000-00-00,False,
311340,Oucidres,,José da Cunha Alvares e Sousa,Alvares,cut,José da Cunha Alvares,,,0000-00-00,False,
296325,Guarda,,José da Cunha Freire Robalo Pignateli,Soutomaior,add,José da Cunha Freire Robalo Pignateli Soutomaior,,,0000-00-00,False,
210161,Lisboa,,José da Cunha,Andrade,add,José da Cunha Andrade,,Francisco Rodrigues da Cunha,0000-00-00,False,
148452,Lisboa,,José da Cunha Arvelos,Cunha,cut,José da Cunha,Cânones,Baltasar da Cunha,1659-11-13,False,
270880,Viseu,,José Cupertino Marques da Silva Amaral,Silva,cut,José Cupertino Marques da Silva,,,0000-00-00,False,
165366,Ínsua,,José César da Encarnação,José César Monteiro,rep,José César Monteiro,,,0000-00-00,False,
276389,,,José César da Encarnação,César,cut,José César,Cânones,,0000-00-00,False,
253127,Ínsua,,José César Monteiro,César,cut,José César,,,0000-00-00,False,
287020,Ínsua,,José César Monteiro,José César,cut,José César,Cânones,Manuel Pais Monteiro,1738-06-27,False,
276045,Pedrogão,,José David,José David Santa Maria de Jesus,rep,José David Santa Maria de Jesus,,Manuel David,0000-00-00,False,
293486,Guardisela,,José Dias Pereira da Costa,Montenegro,add,José Dias Pereira da Costa Montenegro,,,0000-00-00,False,
163314,Lisboa,,José Dionísio,Carneiro,add,José Dionísio Carneiro,,,0000-00-00,False,
227963,Vila Nova de Anços,,José Duarte da Silva,,novid,José Duarte da Silva,,Simão Duarte,0000-00-00,False,
234035,Lamego,,José Duarte Lobo,José Duarte,cut,José Duarte,,,0000-00-00,False,
309392,Caparica,,José Duarte da Silva,José Duarte,cut,José Duarte,Cânones,Raimundo Duarte da Silva,0000-00-00,False,
165124,Castanheira de Pedrogão,,José da Encarnação Coelho Egresso,Coelho,cut,José da Encarnação Coelho,Teologia,Domingos Coelho,0000-00-00,False,
242386,Tavira,,José Faleiro,José Faleiro do Ó,rep,José Faleiro do Ó,,João Faleiro,0000-00-00,False,
317534,Penafiel,,José Feliciano Botelho Nobre de Barbosa e Veiga,Barbosa,cut,José Feliciano Botelho Nobre de Barbosa,,,0000-00-00,False,
297831,,,"José Feliciano Fernandes Pinheiro, Vide José Feliciano Fernandes",,novid,"José Feliciano Fernandes Pinheiro, Vide José Feliciano Fernandes",,,0000-00-00,False,
285896,Arganil,,José Feliciano de Sá e Melo,José Feliciano,cut,José Feliciano,Cânones,Manuel Duarte,0000-00-00,False,
253137,Vila Real,,José Felix Monteiro,José Felix Monteiro de Oliveira,rep,José Felix Monteiro de Oliveira,,,0000-00-00,False,
286426,,,José Felix Pereira de Noronha e Menezes,José Felix Pereira,cut,José Felix Pereira,,,0000-00-00,False,
281985,Lisboa,,José Fernandes Freire,José Maria de Santa Teresa Leite,rep,José Maria de Santa Teresa Leite,Teologia,Fernando Pereira Leite,0000-00-00,False,
292107,Porto,,José Fernandes Nunes Correia,Nunes,cut,José Fernandes Nunes,,,0000-00-00,False,
311264,,,José Fernandes da Silva Freire Sodré,Freire,cut,José Fernandes da Silva Freire,,,0000-00-00,False,
173070,Idanha-a-Nova,,José Fernandes Mauricio,Fernandes,cut,José Fernandes,,Manuel Fernandes,0000-00-00,False,
136438,Tonda,,José Ferraz de Figueiredo,Ferraz,cut,José Ferraz,,,0000-00-00,False,
236948,Ourém,,José Ferraz da Mota,Ferraz,cut,José Ferraz,,Simão Ferraz,0000-00-00,False,
190915,Lisboa,,João Ferreira de Castro,José Ferreira de Araújo de Castro,rep,José Ferreira de Araújo de Castro,Cânones,,1727-11-22,False,
156054,Lordemão,,José Ferreira da Fonseca,Pessoa da Fonseca,add,José Ferreira da Fonseca Pessoa da Fonseca,,,0000-00-00,False,
156056,Lordemão,,José Ferreira Pessoa da Fonseca,Ferreira da Fonseca,add,José Ferreira Pessoa da Fonseca Ferreira da Fonseca,Cânones,,1754-01-11,False,
296968,Vila Pouca do Campo,,José Ferreira Rodrigues de Figueiredo Seiça,Figueiredo,cut,José Ferreira Rodrigues de Figueiredo,,,0000-00-00,False,
296371,Guarda,,José Pereira dos Santos,José Ferreira dos Santos,rep,José Ferreira dos Santos,Cânones,Manuel dos Santos Pereira,1776-11-21,False,
296371,Telhado,,José Pereira dos Santos,José Ferreira dos Santos,rep,José Ferreira dos Santos,Cânones,Manuel dos Santos Pereira,1776-11-21,False,
